,arpu_9
13032,58.464
7306,26.038
15882,93.67
11640,280.137
11882,165.206
11340,372.418
4091,254.886
19491,345.043
1863,181.5
12907,110.34
3234,112.72
11588,96.631
11726,171.958
20456,67.08
18147,345.062
7511,0.0
8409,0.0
2527,411.485
21505,205.824
768,407.79
9911,217.051
13210,73.61
21653,168.602
19781,151.05
8458,49.84
13220,113.854
12762,18.662
19843,0.0
19650,363.361
10209,192.734
16256,64.046
5244,188.268
12040,365.858
8831,507.043
18002,426.574
5581,440.465
19568,246.046
20596,324.252
12808,72.058
6578,499.194
9620,822.032
10809,239.521
5372,107.325
10306,354.294
6264,467.394
7563,16.0
16368,71.55
19508,137.422
22138,814.028
4781,17.656
7301,145.903
12885,133.216
6022,134.947
9752,0.0
4519,214.687
14601,486.439
22544,0.0
17734,117.165
2572,137.0
4629,72.022
20653,618.7
4090,0.0
16577,76.381
703,413.27
12503,112.403
22330,446.709
5999,165.58
3446,110.5
7857,365.17
2174,811.832
8205,217.697
10534,46.05
18483,103.164
2118,227.827
22031,55.933
8192,0.0
5747,254.092
2484,35.956
12208,38.612
3451,114.196
1234,71.442
18748,40.601
11244,141.187
3783,864.75
11507,116.758
22190,402.702
4218,296.699
14609,712.167
3252,141.542
1625,246.39
22661,341.416
8091,315.384
7174,232.571
7010,188.22
3036,213.101
8194,111.514
9872,126.237
626,469.723
22075,147.268
5013,187.7
10134,49.02
19115,484.204
6575,132.993
7147,88.888
11354,0.27
16230,258.617
13175,700.59
5682,358.437
4483,424.214
10299,352.409
14129,249.59
4352,224.414
21179,792.471
12044,386.81
3606,40.154
14244,269.948
695,141.484
13582,378.263
21146,602.668
7806,0.0
11001,68.998
8511,318.413
10093,313.415
2893,237.175
633,551.594
20097,231.88
9024,24.027
414,166.189
12297,52.844
4976,106.6
14706,0.0
21094,37.448
15457,45.456
2155,84.699
6011,77.986
8412,157.402
4709,0.3
17146,140.993
11651,393.428
9006,624.18
10091,492.881
12032,480.531
8639,181.695
17068,146.169
17220,265.815
20493,247.384
17889,184.411
7521,7.444
19826,11.0
8675,612.614
9091,19.11
18787,639.18
4301,437.58
16013,417.754
14134,16.0
4528,131.385
21792,-4.764
1020,811.648
13206,150.158
7062,785.493
7695,469.349
21197,429.564
1143,239.244
20116,60.141
14546,345.449
4052,229.053
17635,147.55
10354,124.539
13200,315.5
8830,334.057
16105,171.395
9333,235.968
457,151.058
13850,170.744
21574,0.75
22546,240.243
6523,165.609
13439,92.592
10818,655.158
496,126.664
16935,41.496
3492,5.5
5565,329.136
2994,385.865
11216,59.643
20359,195.688
543,116.03
9378,87.945
8516,7.0
7075,297.015
15749,297.458
7120,69.459
1520,331.264
6323,126.901
7906,0.0
19360,217.212
22095,98.079
9705,299.273
15345,296.592
20671,269.428
15800,567.858
3634,439.323
4109,9.12
17598,136.86
19215,322.107
14436,192.833
15434,202.1
12260,61.029
19297,56.023
10167,462.357
8235,261.286
463,26.332
8785,10.645
533,53.082
22658,345.871
7502,803.8
9444,32.815
13807,317.813
5554,261.278
16898,141.81
14734,386.178
11500,627.243
21427,228.045
19556,225.835
2211,24.286
10506,245.642
7045,54.806
17539,58.527
14966,129.34
1882,302.301
5954,120.865
5235,97.838
10290,1.84
3786,787.354
14629,704.322
21701,725.41
17511,130.946
6084,260.744
17070,172.333
20839,254.637
818,75.96
12296,354.894
11752,151.926
5944,224.45
7074,226.367
14890,110.618
6625,30.069
9754,185.51
12408,267.5
16844,588.567
6836,612.777
2094,503.743
10027,686.087
19535,163.481
17542,466.695
18861,203.447
5867,246.065
21680,76.639
20732,281.79
11511,7.74
21478,654.079
18536,321.845
21627,66.068
4853,427.601
13774,56.811
7112,488.896
1644,61.574
9206,79.9
13456,128.43
12797,682.866
21348,702.25
10253,659.113
11051,433.583
20982,621.062
11644,714.624
4927,222.681
22524,59.166
9147,151.691
5202,405.521
2552,4.83
10008,55.67
13205,402.094
15033,23.958
13931,73.446
16351,77.792
2423,454.459
9534,480.331
13719,177.449
12167,779.071
15175,385.293
12057,426.499
14316,327.804
687,69.0
19100,265.174
9170,328.55
6478,136.49
20347,156.196
16143,90.458
2347,324.671
3184,2.9
293,436.9
12620,202.833
15698,267.847
22351,157.72
99,93.8
12961,231.95
6182,108.791
2902,0.0
16982,34.45
12267,452.052
19122,96.371
8991,404.662
7642,226.347
17098,608.418
5610,585.044
14582,148.582
19782,88.466
1745,84.97
21395,139.017
2497,311.606
19204,442.041
6126,0.0
8055,210.062
12736,114.005
9800,476.096
18358,113.814
2360,72.859
8814,152.965
17394,122.15
22167,41.925
9193,13.08
13265,3.15
2409,108.905
11611,156.626
836,131.239
5209,217.203
16645,877.21
2564,146.33
13148,624.56
7621,243.005
11397,495.581
21390,353.38
5809,170.551
1753,116.647
22015,33.236
6422,320.576
18159,228.403
4698,120.963
12160,144.904
8562,43.756
15167,28.607
20119,43.85
7774,599.0
15286,44.37
1900,52.04
21271,0.0
2084,73.412
17427,377.433
650,297.295
13426,211.59
11660,26.5
1805,39.971
18533,386.498
14044,235.608
13804,361.62
15923,207.156
4452,69.0
21097,149.504
12041,371.863
9184,32.218
3410,88.68
7412,84.726
5792,421.55
10178,285.285
15407,7.33
18760,186.692
3487,390.423
7909,129.25
7304,36.67
9537,567.313
2859,94.69
8406,882.371
18818,101.329
14858,110.142
22268,173.249
15896,120.437
5545,51.883
20478,39.87
16375,121.006
19330,103.596
14130,163.042
2993,250.805
133,4.807
2863,211.042
16910,174.412
17683,36.215
16756,325.751
19252,808.725
15043,175.645
22996,120.69
20530,10.04
6015,108.507
21337,392.016
14917,81.051
13645,37.171
14953,49.86
18555,458.819
18687,552.19
2386,0.766
6419,615.892
4385,168.128
2945,647.05
13128,44.22
22997,15.47
6395,219.856
6892,125.956
15813,145.776
18349,23.0
6030,9.15
15255,539.398
18237,283.203
17863,96.338
8506,147.055
1095,217.194
20573,164.47
3379,283.675
5395,141.86
12270,420.661
16134,68.889
3312,211.259
21898,607.879
4203,316.335
1496,292.715
16296,132.729
9712,38.063
3158,379.777
10980,75.629
10767,163.628
15570,203.207
16978,398.854
22514,156.891
6343,527.976
5041,157.898
11530,122.771
14837,530.978
8590,451.859
11618,170.483
5764,-16.854
17392,137.326
5327,10.3
18867,784.652
177,230.625
12858,617.984
16416,595.576
8130,167.704
22587,509.775
10168,4.717
3955,361.914
12298,313.3
20598,545.267
7483,770.236
20517,438.97
16518,270.851
5727,398.546
13883,272.28
13096,150.58
6387,208.856
16620,152.626
2185,8.744
9268,501.408
6209,333.277
4917,678.921
14050,285.296
19503,21.096
5640,3.06
14562,237.314
8368,124.282
18788,8.184
22285,126.76
7353,145.58
13174,98.036
14351,0.0
214,693.321
5433,195.09
8906,37.832
5834,133.878
6106,271.02
2623,443.071
4455,233.924
9145,124.584
14169,1.0
20928,204.521
5032,43.14
3037,231.783
20522,510.145
7118,116.93
18653,131.332
18176,207.271
18937,192.295
12602,391.098
13624,306.775
11704,90.423
8673,192.97
4442,148.297
9321,213.802
16178,459.834
2760,233.421
8685,3.01
9335,520.717
9893,458.553
6980,10.766
1011,636.144
904,9.67
18995,280.4
1345,457.369
10261,110.396
14864,223.985
19922,373.028
12897,586.317
61,404.224
19978,360.095
7046,138.798
1697,271.274
9737,10.618
22375,675.705
720,81.363
7448,108.31
7192,95.105
17978,189.271
2505,427.13
15399,168.571
5685,35.98
20625,697.363
184,98.23
17479,442.915
10351,12.83
14167,266.322
21458,54.395
20146,383.489
11346,453.94
3867,19.75
4386,43.051
17773,159.943
18648,73.876
17,206.49
7064,146.026
17222,79.241
8593,79.848
7108,263.648
5371,19.81
21600,290.836
4378,233.16
1484,189.548
16123,236.713
21452,9.084
19318,208.536
21529,338.004
11171,14.44
17711,320.722
11158,96.69
8787,164.718
7490,371.172
9320,325.601
17989,478.623
9575,351.012
22291,139.655
16602,4.9
6024,219.841
10916,779.661
4820,52.713
4375,292.327
9458,616.548
3712,626.734
7740,242.479
509,97.93
20967,125.675
3615,327.536
15944,252.906
12188,240.774
17678,602.763
15243,796.81
17471,26.673
6942,14.708
20842,164.132
11599,546.583
1661,7.55
1334,432.003
8473,0.0
923,257.015
16131,152.957
14256,214.776
5711,198.12
17341,708.443
15051,8.848
6169,209.661
1729,767.889
21006,204.192
11685,347.395
13229,148.575
13930,782.349
7009,436.678
17200,0.0
22926,44.867
16609,16.12
9669,187.0
6704,53.836
20797,219.185
8341,377.505
20643,705.279
20325,218.265
7510,831.506
17139,55.26
22372,654.109
12678,121.61
18207,132.131
16036,189.475
5319,28.711
17253,11.909
5121,139.391
1364,223.986
10399,142.938
9898,63.701
5126,72.48
6306,251.97
12449,324.735
22410,839.685
6220,86.351
22125,420.875
7231,34.671
18619,244.296
12214,288.206
3638,0.42
5310,9.185
10055,249.506
14534,8.999
17846,315.231
329,46.039
14266,460.943
7784,120.92
8125,188.825
13713,636.555
11259,127.392
17771,756.369
17018,108.163
22724,158.91
12322,239.776
14816,106.801
439,80.228
7715,292.02
6590,118.17
8339,110.596
5514,201.676
21202,137.473
18690,93.703
4598,16.367
10924,283.452
17932,6.0
17725,55.946
15138,10.806
18418,74.519
16678,371.449
17279,668.759
3039,625.933
6158,274.203
10409,73.671
20830,460.888
9482,6.77
20215,88.124
20537,240.167
1224,11.81
19746,36.716
15059,27.23
22650,274.502
21384,372.841
19624,184.781
5493,384.781
10700,647.52
10745,364.667
15799,61.16
14568,204.035
18755,326.789
17400,395.02
20499,482.684
3618,61.785
12448,384.114
7223,105.196
7900,513.412
6567,171.472
9381,149.21
18225,163.396
14881,207.281
22462,176.521
14462,223.746
22319,172.779
7549,126.345
7329,292.747
10194,215.009
15311,188.45
1720,473.258
7636,116.599
15252,199.7
4110,341.962
6953,309.491
11284,139.049
408,499.676
7281,730.597
18794,271.629
535,48.26
20561,302.958
21070,258.1
11272,381.193
13906,1.743
20069,197.775
14054,557.396
4523,118.436
17929,86.771
17292,147.151
6876,163.163
22801,3.26
21132,35.608
15117,800.826
3809,90.623
20878,301.229
3897,288.638
9929,296.067
19979,4.25
944,76.912
15492,835.431
17764,148.679
5211,574.088
11733,122.981
12629,165.303
15119,241.956
16689,507.441
17226,50.15
11434,309.114
20696,252.101
5275,139.431
11753,194.402
7037,297.688
8443,18.26
2595,52.509
3737,393.717
3405,264.713
5609,99.463
12918,424.94
5891,89.468
18466,332.101
1312,59.296
4937,64.224
17996,355.083
9715,174.243
5705,761.662
933,149.137
13532,473.644
21268,509.279
22194,136.905
18453,170.47
591,16.5
3235,158.772
2275,40.56
1211,62.23
11336,32.99
13197,580.935
2605,0.0
7803,129.977
17130,186.178
15935,177.502
12704,115.151
16548,171.3
12130,137.14
4501,430.951
20316,384.191
3617,229.995
14866,145.577
12615,183.952
18087,375.098
6485,203.803
17045,156.616
928,19.67
8292,14.174
14016,157.329
611,306.444
5679,8.39
11225,177.602
1213,233.019
1304,312.223
13772,133.811
13407,437.937
11869,100.435
5974,512.313
17783,60.672
8427,167.41
21018,89.835
18354,97.966
5625,22.078
12457,398.195
15161,267.745
11777,525.844
11099,142.219
72,128.004
18168,154.521
18954,247.646
19966,17.0
2369,361.737
7221,148.089
14372,865.06
11232,297.698
13965,416.137
7397,210.354
3425,435.109
1024,38.408
7106,522.96
18134,136.461
407,445.652
14086,517.09
6620,63.74
4631,189.421
8620,292.048
21444,424.086
6136,776.213
14061,140.73
5602,0.0
10684,197.818
5225,635.675
14614,128.198
4964,716.497
10728,6.8
19037,50.966
12321,0.0
13092,129.072
1271,124.506
21733,202.75
20370,5.1
7295,230.288
12464,494.745
16850,148.278
15166,173.384
17495,737.826
3525,116.784
12861,45.787
20816,200.806
2480,34.775
20757,345.142
10774,139.82
16006,166.805
18983,553.489
3145,34.733
8628,142.684
4895,338.3
8474,190.161
3983,604.637
10278,666.84
1235,848.644
7131,237.28
11692,397.131
22374,336.676
20364,42.957
18377,106.706
10587,255.17
1363,272.161
8964,216.581
18839,0.0
12743,131.027
8515,76.626
22618,335.329
9182,39.339
2929,678.134
15744,195.323
7608,139.409
549,760.449
13158,618.941
1655,175.72
14603,803.603
10444,219.308
22644,222.42
19157,513.567
1956,854.316
8725,144.23
16643,324.409
20514,85.263
15721,274.101
11975,140.589
100,55.379
18167,178.946
11458,137.433
21415,755.638
5501,283.378
12616,883.811
1938,646.507
15126,149.004
21256,105.643
3580,11.1
12325,475.973
7998,343.236
22525,30.912
22994,346.799
3994,16.056
13159,28.416
6253,36.547
19529,79.446
17830,188.31
11890,455.533
18113,263.45
18762,209.11
17919,532.063
11119,54.36
19348,160.112
13444,109.5
20998,153.15
10996,205.087
18368,25.247
9418,161.434
6137,171.542
6927,289.304
13702,234.228
7853,343.753
19175,248.712
14860,358.043
3489,259.584
12558,180.347
16213,592.536
17855,460.95
10265,51.664
22611,0.0
6844,708.713
11345,152.312
21459,94.387
18667,126.08
5057,174.035
22748,485.578
16655,403.667
17076,232.963
13066,71.479
11521,679.44
2576,76.947
13082,116.288
17736,585.352
17925,453.289
16571,201.165
10786,169.135
7195,512.784
11015,73.027
16583,154.214
6455,455.743
13548,36.697
6331,763.471
11261,717.597
11012,25.982
11003,177.738
483,36.857
18215,348.233
10812,212.475
11487,317.258
21230,118.046
2753,217.908
4602,26.395
10939,489.456
6835,183.137
13510,146.074
22408,32.153
12828,84.246
4600,193.21
7824,582.92
2888,194.168
12039,45.7
21836,42.116
5538,27.258
7302,275.539
16999,0.0
4802,79.167
13462,333.079
6610,753.305
10968,787.369
19687,70.397
8352,448.589
10545,867.246
20108,245.389
17634,250.564
5937,177.093
3607,558.182
1656,502.24
21141,120.814
15131,349.786
16430,51.529
11859,97.141
6549,742.372
22433,172.212
5580,316.543
19263,422.015
9077,144.247
964,138.091
9176,390.085
18892,161.828
4948,274.39
11914,194.64
3604,498.125
14075,168.23
17710,395.456
15567,763.012
4345,266.449
21539,24.049
6398,298.919
7612,0.27
2854,775.665
13424,0.0
6923,20.676
20802,415.778
5081,91.7
14454,91.6
20263,221.148
8464,191.49
4473,232.091
21686,247.853
4569,324.961
15231,40.048
19960,194.468
7178,151.54
1196,109.921
6582,147.666
12000,72.346
2236,55.81
21047,146.768
474,132.409
22380,230.25
16834,123.65
22082,170.527
4107,395.696
1703,148.32
12445,112.276
15824,408.994
18014,647.143
19218,58.07
16147,56.134
21597,187.735
13124,23.782
12594,163.986
883,200.066
3126,614.883
16503,30.994
5458,59.143
11691,173.247
8169,119.965
17823,649.142
16132,24.322
760,29.319
19326,81.279
10679,376.064
2981,365.373
71,340.486
18343,214.584
1476,514.593
11757,294.172
22538,110.99
6248,89.932
10994,160.215
19885,741.689
3109,85.527
9167,288.7
20403,140.88
2627,91.596
7603,93.173
19395,369.927
13550,115.396
19132,190.533
1603,247.517
6464,175.761
11341,16.3
9327,314.812
7734,60.569
17305,179.248
1635,36.004
16812,102.882
20242,496.475
15433,80.36
18160,31.261
18417,313.471
4979,463.454
11785,26.0
13410,178.131
5649,219.196
4016,112.246
9454,167.211
16963,512.55
22118,26.959
4039,508.013
15779,0.0
15578,76.909
8600,38.215
10749,0.0
19992,134.453
2412,10.18
8115,204.436
10577,319.721
19557,135.972
3099,118.451
9227,36.076
13256,353.939
8150,169.054
5956,211.142
2696,0.0
8945,72.41
18825,215.268
16870,761.472
13409,135.72
5970,137.245
19874,172.699
913,458.666
21640,589.234
12349,187.78
17271,26.407
980,194.296
10867,337.763
18582,0.17
10881,174.203
1083,145.987
13465,0.36
10525,589.963
16223,72.854
22028,362.704
12737,470.136
567,644.09
12659,0.0
21239,8.55
3827,89.58
3740,8.078
16406,287.65
19793,306.527
15693,71.123
18203,283.679
4220,61.216
15668,2.55
11820,61.751
12661,310.024
7119,366.901
16686,88.737
7158,397.862
15499,398.42
20371,416.41
16723,782.69
11534,396.595
16106,384.901
3861,336.197
6683,191.082
8327,231.537
19924,659.561
9484,218.506
20523,185.002
12700,128.626
6258,390.424
10633,186.053
4359,184.582
7868,82.448
4334,133.672
15162,194.388
11170,683.79
6609,109.264
5443,317.338
16713,123.669
22252,39.113
1424,70.196
14795,368.669
12286,236.392
9776,181.019
10198,0.0
1763,0.0
14179,162.359
9275,128.05
5518,351.344
21782,184.18
3675,6.892
170,296.924
4873,77.843
16246,305.823
12346,0.0
5586,43.14
6996,0.0
21021,0.0
13152,656.888
18597,448.553
21560,192.33
4205,180.884
4137,156.213
4859,122.782
17043,228.081
21791,673.63
4682,535.319
19266,124.331
7104,312.007
16400,94.873
18905,335.099
17632,127.553
19479,232.56
1435,613.281
504,171.89
21809,198.753
8871,179.143
6198,285.831
1399,223.424
7385,178.641
16523,9.6
5519,426.538
5444,205.252
17785,112.05
14574,181.709
6444,375.636
19894,844.512
5690,412.767
13519,592.034
10894,114.05
787,91.655
11572,74.322
8536,52.603
21367,88.738
17506,251.51
11945,465.573
929,384.47
7398,38.279
18999,730.247
5720,312.176
10499,322.167
9395,79.966
7624,26.192
19174,755.297
22719,219.152
20313,130.635
11567,80.647
5678,0.0
3993,597.98
22206,138.972
21125,365.79
21128,35.493
18991,473.477
4573,337.894
15439,98.862
22679,429.688
19995,120.12
16911,525.566
14106,4.12
4925,691.997
4672,46.2
17423,337.07
19511,443.821
5611,349.87
6922,39.75
18850,35.692
17364,54.132
9656,218.315
12606,782.114
654,130.89
20473,327.516
4876,266.748
7354,446.23
4064,205.795
6251,142.0
5511,130.416
6859,192.353
6062,287.743
6881,618.858
18346,157.087
22972,15.75
17516,176.139
7213,67.36
17403,802.181
10624,361.288
11514,69.68
14859,45.194
18109,67.885
22941,38.825
17708,623.544
11311,307.037
21984,78.623
194,290.791
11343,0.0
14773,270.668
21641,34.329
12819,114.894
6378,175.944
21899,156.109
3318,437.584
16014,413.602
725,251.842
13722,85.516
17646,48.998
2755,548.609
2731,35.596
5077,368.85
19669,118.93
512,90.895
11462,278.641
11949,679.799
20143,227.604
20445,142.096
12317,38.75
6722,258.275
18227,52.048
6480,441.759
16725,155.082
13169,493.668
6874,636.563
10808,92.556
1810,190.166
17445,130.418
16553,454.61
10677,38.675
2224,701.807
15782,263.31
21802,305.071
18940,0.0
14178,252.719
6732,234.08
13188,184.743
17398,1.648
5655,556.619
15344,82.546
19347,434.937
15084,113.173
18885,393.744
10373,111.83
15819,485.695
11612,287.751
22109,78.348
4890,325.784
2721,130.068
6260,570.735
4869,51.936
14749,81.616
17873,235.887
6727,99.016
5204,415.12
1451,110.596
15542,94.98
5648,38.351
275,875.791
22463,114.926
2046,29.569
12230,790.589
2915,335.778
14768,362.605
15103,367.746
7092,415.735
22966,198.809
8300,343.385
11251,363.474
13972,107.192
10737,0.373
13291,142.33
17750,152.32
9590,1.76
3592,128.732
5513,114.053
2280,141.04
19744,98.156
800,131.186
7199,280.525
3905,103.902
3163,527.17
4676,304.358
14888,223.384
18734,156.058
9220,169.116
22598,212.476
2960,719.116
22050,209.349
12153,308.85
6908,39.706
20439,437.725
10866,208.011
20511,74.786
12332,97.7
7807,106.5
22844,32.4
2624,0.0
10329,0.0
17563,141.271
5292,45.673
11446,125.2
3363,231.137
9141,287.776
11725,494.567
3195,146.754
22985,165.453
2972,4.72
93,523.638
19098,431.708
15608,375.435
10188,339.358
11683,40.853
10986,195.274
18199,28.355
738,520.976
14102,59.16
12065,425.114
6674,242.461
8077,50.536
9138,98.905
21854,35.873
8885,60.273
6668,817.442
9702,206.479
14494,65.42
12650,105.406
706,0.88
7983,178.635
20189,746.461
6691,127.022
10243,412.672
18969,255.608
3248,34.796
3832,287.739
4032,344.533
15504,1.5
8035,439.38
14332,113.609
990,566.071
3922,75.156
11319,127.602
18090,109.008
7702,89.546
12064,255.281
17952,155.351
16716,361.584
6712,236.229
18191,676.051
15172,143.932
15714,145.914
15710,186.399
17593,446.445
11977,699.493
13716,0.0
6142,143.084
16860,65.256
18157,775.504
2158,112.297
2341,60.095
17545,113.903
9616,603.0
11901,435.259
18930,26.48
15124,447.965
9294,243.469
4837,148.285
4195,90.783
8360,564.064
3555,200.28
16274,485.997
16610,26.97
18370,234.811
1835,235.65
15112,496.95
7183,380.313
15052,305.966
10900,395.045
22930,47.8
8501,239.9
22037,451.758
14681,98.229
21054,118.0
11974,79.35
16568,664.167
4790,77.517
21514,317.656
1089,32.015
14064,238.125
10054,368.75
9807,164.739
4550,216.139
21105,175.562
17799,176.416
6913,511.146
9649,110.052
16321,216.587
19255,263.934
